hcp_id,rep_id,call_date,call_type,duration_min
HCP0204,REP020,2025-04-14,In-person,16
HCP0204,REP020,2025-04-21,In-person,13
HCP0204,REP020,2025-04-28,Virtual,27
HCP0204,REP020,2025-05-12,In-person,19
HCP0204,REP020,2025-05-19,In-person,24
HCP0204,REP020,2025-06-02,Virtual,10
HCP0204,REP020,2025-06-23,Virtual,25
HCP0204,REP020,2025-06-30,Virtual,23
HCP0204,REP020,2025-07-14,Virtual,8
HCP0204,REP020,2025-08-04,Virtual,22
HCP0204,REP020,2025-08-11,In-person,25
HCP0204,REP020,2025-09-08,In-person,27
HCP0204,REP020,2025-10-20,In-person,27
HCP0204,REP020,2025-11-03,Virtual,17
HCP0204,REP020,2025-11-10,In-person,26
HCP0204,REP020,2025-12-08,Virtual,21
HCP0204,REP020,2025-12-15,In-person,25
HCP0205,REP020,2025-01-20,In-person,27
HCP0205,REP020,2025-02-17,In-person,14
HCP0205,REP020,2025-02-24,Virtual,9
HCP0205,REP020,2025-03-03,In-person,10
HCP0205,REP020,2025-03-24,In-person,19
HCP0205,REP020,2025-03-31,Virtual,10
HCP0205,REP020,2025-04-21,Virtual,19
HCP0205,REP020,2025-05-12,In-person,12
HCP0205,REP020,2025-06-16,In-person,18
HCP0205,REP020,2025-06-23,In-person,8
HCP0205,REP020,2025-07-14,Speaker Program,27
HCP0205,REP020,2025-07-28,In-person,15
HCP0205,REP020,2025-10-20,In-person,12
HCP0205,REP020,2025-12-08,In-person,13
HCP0205,REP020,2025-12-22,Virtual,8
HCP0206,REP027,2025-01-13,In-person,20
HCP0206,REP027,2025-02-17,In-person,25
HCP0206,REP027,2025-02-24,Virtual,27
HCP0206,REP027,2025-03-17,In-person,17
HCP0206,REP027,2025-03-24,Virtual,29
HCP0206,REP027,2025-04-07,In-person,17
HCP0206,REP027,2025-04-21,Virtual,27
HCP0206,REP027,2025-05-05,In-person,25
HCP0206,REP027,2025-05-19,In-person,15
HCP0206,REP027,2025-05-26,Virtual,10
HCP0206,REP027,2025-06-09,In-person,16
HCP0206,REP027,2025-06-16,In-person,10
HCP0206,REP027,2025-06-23,Virtual,22
HCP0206,REP027,2025-06-30,In-person,24
HCP0206,REP027,2025-07-28,Speaker Program,13
HCP0206,REP027,2025-08-04,Virtual,26
HCP0206,REP027,2025-08-18,Virtual,29
HCP0206,REP027,2025-08-25,In-person,29
HCP0206,REP027,2025-09-15,In-person,25
HCP0206,REP027,2025-09-29,In-person,29
HCP0206,REP027,2025-10-13,In-person,16
HCP0206,REP027,2025-11-03,In-person,16
HCP0206,REP027,2025-11-10,Virtual,10
HCP0206,REP027,2025-12-29,In-person,18
HCP0207,REP008,2025-01-13,In-person,19
HCP0207,REP008,2025-03-31,In-person,23
HCP0207,REP008,2025-05-12,In-person,21
HCP0207,REP008,2025-06-16,In-person,27
HCP0207,REP008,2025-08-11,In-person,15
HCP0207,REP008,2025-11-17,Virtual,13
HCP0208,REP034,2025-01-06,Virtual,11
HCP0208,REP034,2025-01-27,Virtual,27
HCP0208,REP034,2025-02-17,In-person,12
HCP0208,REP034,2025-03-03,In-person,22
HCP0208,REP034,2025-03-10,In-person,23
HCP0208,REP034,2025-04-07,In-person,15
HCP0208,REP034,2025-05-19,In-person,24
HCP0208,REP034,2025-06-09,In-person,8
HCP0208,REP034,2025-06-16,In-person,26
HCP0208,REP034,2025-07-07,Virtual,12
HCP0208,REP034,2025-07-28,Virtual,13
HCP0208,REP034,2025-08-11,Virtual,13
HCP0208,REP034,2025-08-25,In-person,26
HCP0208,REP034,2025-09-01,In-person,29
HCP0208,REP034,2025-09-15,In-person,14
HCP0208,REP034,2025-10-13,In-person,29
HCP0208,REP034,2025-11-03,Virtual,27
HCP0208,REP034,2025-11-10,Virtual,27
HCP0208,REP034,2025-11-17,Virtual,19
HCP0209,REP010,2025-01-13,In-person,27
HCP0209,REP010,2025-01-27,In-person,17
HCP0209,REP010,2025-02-03,In-person,22
HCP0209,REP010,2025-02-17,In-person,24
HCP0209,REP010,2025-02-24,Virtual,19
HCP0209,REP010,2025-03-24,In-person,27
HCP0209,REP010,2025-04-07,In-person,27
HCP0209,REP010,2025-04-21,In-person,17
HCP0209,REP010,2025-04-28,Virtual,25
HCP0209,REP010,2025-05-12,In-person,27
HCP0209,REP010,2025-05-26,Virtual,8
HCP0209,REP010,2025-07-28,Virtual,14
HCP0209,REP010,2025-08-04,Virtual,14
HCP0209,REP010,2025-08-11,Virtual,26
HCP0209,REP010,2025-09-29,In-person,27
HCP0209,REP010,2025-10-06,Virtual,8
HCP0209,REP010,2025-10-13,Virtual,16
HCP0209,REP010,2025-10-20,Virtual,27
HCP0209,REP010,2025-10-27,Virtual,10
HCP0209,REP010,2025-11-17,Virtual,9
HCP0209,REP010,2025-12-01,Virtual,11
HCP0210,REP029,2025-01-27,In-person,8
HCP0210,REP029,2025-03-10,Virtual,19
HCP0210,REP029,2025-04-07,In-person,20
HCP0210,REP029,2025-04-14,Speaker Program,21
HCP0210,REP029,2025-04-21,In-person,23
HCP0210,REP029,2025-04-28,In-person,11
HCP0210,REP029,2025-06-02,In-person,18
HCP0210,REP029,2025-06-16,In-person,29
HCP0210,REP029,2025-07-21,In-person,26
HCP0210,REP029,2025-07-28,Virtual,27
HCP0210,REP029,2025-08-11,In-person,27
HCP0210,REP029,2025-08-25,In-person,15
HCP0210,REP029,2025-09-29,In-person,15
HCP0210,REP029,2025-10-06,In-person,10
HCP0210,REP029,2025-10-20,In-person,8
HCP0210,REP029,2025-11-24,In-person,18
HCP0210,REP029,2025-12-01,In-person,25
HCP0210,REP029,2025-12-29,In-person,29
HCP0211,REP024,2025-02-03,Virtual,20
HCP0211,REP024,2025-02-24,Virtual,22
HCP0211,REP024,2025-03-17,Virtual,15
HCP0211,REP024,2025-03-24,In-person,27
HCP0211,REP024,2025-04-28,In-person,14
HCP0211,REP024,2025-05-05,In-person,21
HCP0211,REP024,2025-06-02,In-person,15
HCP0211,REP024,2025-06-16,Virtual,13
HCP0211,REP024,2025-07-28,Virtual,25
HCP0211,REP024,2025-08-11,Virtual,18
HCP0211,REP024,2025-09-15,In-person,22
HCP0211,REP024,2025-09-29,In-person,10
HCP0211,REP024,2025-10-06,In-person,8
HCP0211,REP024,2025-10-20,In-person,25
HCP0211,REP024,2025-12-01,In-person,28
HCP0211,REP024,2025-12-15,In-person,28
HCP0212,REP004,2025-03-10,In-person,9
HCP0212,REP004,2025-03-17,In-person,26
HCP0212,REP004,2025-09-22,Virtual,27
HCP0212,REP004,2025-11-03,Virtual,11
HCP0212,REP004,2025-12-01,In-person,29
HCP0213,REP039,2025-01-06,In-person,22
HCP0213,REP039,2025-02-10,Virtual,8
HCP0213,REP039,2025-03-10,Virtual,22
HCP0213,REP039,2025-05-05,In-person,10
HCP0213,REP039,2025-05-19,Virtual,18
HCP0213,REP039,2025-06-09,In-person,13
HCP0213,REP039,2025-06-23,Virtual,19
HCP0213,REP039,2025-06-30,In-person,25
HCP0213,REP039,2025-08-11,In-person,22
HCP0213,REP039,2025-09-22,Virtual,24
HCP0213,REP039,2025-10-06,Virtual,13
HCP0213,REP039,2025-11-03,In-person,11
HCP0213,REP039,2025-12-01,In-person,29
HCP0213,REP039,2025-12-08,Virtual,23
HCP0213,REP039,2025-12-15,In-person,29
HCP0213,REP039,2025-12-29,Virtual,21
HCP0214,REP014,2025-01-13,In-person,10
HCP0214,REP014,2025-01-27,In-person,19
HCP0214,REP014,2025-02-03,Virtual,8
HCP0214,REP014,2025-02-24,In-person,8
HCP0214,REP014,2025-04-14,In-person,16
HCP0214,REP014,2025-05-05,Speaker Program,10
HCP0214,REP014,2025-06-16,In-person,22
HCP0214,REP014,2025-06-30,Virtual,21
HCP0214,REP014,2025-07-28,In-person,13
HCP0214,REP014,2025-08-18,In-person,27
HCP0214,REP014,2025-08-25,In-person,13
HCP0214,REP014,2025-09-01,Virtual,22
HCP0214,REP014,2025-09-15,Virtual,26
HCP0214,REP014,2025-10-06,Virtual,18
HCP0214,REP014,2025-10-20,Virtual,29
HCP0214,REP014,2025-11-17,In-person,22
HCP0214,REP014,2025-11-24,In-person,15
HCP0214,REP014,2025-12-22,In-person,9
HCP0215,REP008,2025-01-20,Virtual,24
HCP0215,REP008,2025-03-10,Virtual,14
HCP0215,REP008,2025-03-24,Virtual,20
HCP0215,REP008,2025-04-07,Virtual,8
HCP0215,REP008,2025-05-26,In-person,25
HCP0215,REP008,2025-06-09,Virtual,14
HCP0215,REP008,2025-06-23,Virtual,27
HCP0215,REP008,2025-07-07,In-person,23
HCP0215,REP008,2025-08-25,In-person,23
HCP0216,REP031,2025-01-20,Speaker Program,11
HCP0216,REP031,2025-02-24,Speaker Program,10
HCP0216,REP031,2025-05-05,Virtual,26
HCP0216,REP031,2025-05-26,Virtual,22
HCP0216,REP031,2025-06-09,In-person,23
HCP0216,REP031,2025-06-16,In-person,8
HCP0216,REP031,2025-07-07,In-person,8
HCP0216,REP031,2025-07-21,In-person,12
HCP0216,REP031,2025-07-28,In-person,9
HCP0216,REP031,2025-08-04,In-person,21
HCP0216,REP031,2025-09-15,In-person,20
HCP0216,REP031,2025-10-13,In-person,28
HCP0216,REP031,2025-10-20,Virtual,12
HCP0217,REP023,2025-01-06,Speaker Program,29
HCP0217,REP023,2025-02-03,In-person,15
HCP0217,REP023,2025-02-17,In-person,24
HCP0217,REP023,2025-02-24,Virtual,15
HCP0217,REP023,2025-03-03,In-person,8
HCP0217,REP023,2025-03-10,Virtual,28
HCP0217,REP023,2025-03-24,In-person,22
HCP0217,REP023,2025-04-07,In-person,27
HCP0217,REP023,2025-04-21,In-person,14
HCP0217,REP023,2025-05-12,Virtual,16
HCP0217,REP023,2025-06-02,Virtual,26
HCP0217,REP023,2025-08-04,In-person,18
HCP0217,REP023,2025-08-25,In-person,21
HCP0217,REP023,2025-09-22,Speaker Program,11
HCP0217,REP023,2025-09-29,In-person,29
HCP0217,REP023,2025-10-27,In-person,23
HCP0217,REP023,2025-11-03,Virtual,28
HCP0217,REP023,2025-11-17,In-person,18
HCP0217,REP023,2025-12-01,In-person,25
HCP0217,REP023,2025-12-08,Virtual,10
HCP0217,REP023,2025-12-15,Virtual,23
HCP0218,REP039,2025-01-27,In-person,19
HCP0218,REP039,2025-02-10,In-person,12
HCP0218,REP039,2025-04-14,In-person,18
HCP0218,REP039,2025-04-28,Virtual,14
HCP0218,REP039,2025-05-26,In-person,28
HCP0218,REP039,2025-06-16,In-person,13
HCP0218,REP039,2025-08-18,In-person,24
HCP0218,REP039,2025-09-01,In-person,22
HCP0218,REP039,2025-09-15,In-person,25
HCP0218,REP039,2025-10-13,In-person,23
HCP0218,REP039,2025-10-20,In-person,8
HCP0218,REP039,2025-10-27,Virtual,22
HCP0218,REP039,2025-12-01,In-person,8
HCP0218,REP039,2025-12-15,In-person,22
HCP0218,REP039,2025-12-22,In-person,29
HCP0219,REP010,2025-01-13,Virtual,14
HCP0219,REP010,2025-01-20,Virtual,25
HCP0219,REP010,2025-02-10,In-person,15
HCP0219,REP010,2025-03-03,In-person,13
HCP0219,REP010,2025-03-31,In-person,26
HCP0219,REP010,2025-04-07,Virtual,11
HCP0219,REP010,2025-05-19,In-person,28
HCP0219,REP010,2025-06-09,In-person,13
HCP0219,REP010,2025-06-16,In-person,24
HCP0219,REP010,2025-07-07,In-person,13
HCP0219,REP010,2025-07-14,Virtual,28
HCP0219,REP010,2025-08-04,In-person,29
HCP0219,REP010,2025-08-11,In-person,13
HCP0219,REP010,2025-10-06,Virtual,16
HCP0219,REP010,2025-10-13,In-person,13
HCP0219,REP010,2025-11-24,In-person,10
HCP0219,REP010,2025-12-08,In-person,11
HCP0219,REP010,2025-12-22,Speaker Program,9
HCP0220,REP008,2025-01-06,In-person,29
HCP0220,REP008,2025-03-17,In-person,23
HCP0220,REP008,2025-03-24,Virtual,12
HCP0220,REP008,2025-04-07,Virtual,19
HCP0220,REP008,2025-04-14,Virtual,28
HCP0220,REP008,2025-04-21,In-person,19
HCP0220,REP008,2025-05-05,In-person,15
HCP0220,REP008,2025-05-26,In-person,24
HCP0220,REP008,2025-06-09,In-person,16
HCP0220,REP008,2025-07-07,Virtual,19
HCP0220,REP008,2025-07-28,In-person,26
HCP0220,REP008,2025-08-11,In-person,20
HCP0220,REP008,2025-08-18,Virtual,10
HCP0220,REP008,2025-08-25,In-person,23
HCP0220,REP008,2025-09-08,In-person,18
HCP0220,REP008,2025-09-29,In-person,29
HCP0220,REP008,2025-10-06,In-person,16
HCP0220,REP008,2025-10-27,Virtual,20
HCP0220,REP008,2025-12-29,Virtual,29
HCP0221,REP008,2025-01-06,In-person,18
HCP0221,REP008,2025-01-13,Virtual,20
HCP0221,REP008,2025-02-10,In-person,20
HCP0221,REP008,2025-02-17,In-person,28
HCP0221,REP008,2025-03-17,In-person,10
HCP0221,REP008,2025-05-05,In-person,12
HCP0221,REP008,2025-05-19,In-person,23
HCP0221,REP008,2025-05-26,Virtual,23
HCP0221,REP008,2025-06-02,In-person,26
HCP0221,REP008,2025-07-07,In-person,24
HCP0221,REP008,2025-07-14,Virtual,28
HCP0221,REP008,2025-07-21,In-person,9
HCP0221,REP008,2025-07-28,In-person,27
HCP0221,REP008,2025-08-11,In-person,16
HCP0221,REP008,2025-08-25,In-person,8
HCP0221,REP008,2025-09-08,Virtual,11
HCP0221,REP008,2025-09-15,In-person,15
HCP0221,REP008,2025-09-29,In-person,12
HCP0221,REP008,2025-10-06,Virtual,26
HCP0221,REP008,2025-10-13,Virtual,14
HCP0221,REP008,2025-10-20,In-person,9
HCP0221,REP008,2025-11-24,Virtual,18
HCP0221,REP008,2025-12-01,In-person,10
HCP0221,REP008,2025-12-22,In-person,27
HCP0222,REP021,2025-03-31,In-person,21
HCP0222,REP021,2025-04-14,Virtual,23
HCP0222,REP021,2025-05-12,In-person,13
HCP0222,REP021,2025-06-02,Virtual,24
HCP0222,REP021,2025-09-22,Virtual,22
HCP0222,REP021,2025-10-06,Virtual,23
HCP0223,REP014,2025-01-06,In-person,25
HCP0223,REP014,2025-02-03,In-person,29
HCP0223,REP014,2025-02-24,In-person,29
HCP0223,REP014,2025-03-03,In-person,10
HCP0223,REP014,2025-04-14,In-person,12
HCP0223,REP014,2025-04-28,In-person,23
HCP0223,REP014,2025-05-19,In-person,29
HCP0223,REP014,2025-06-16,In-person,16
HCP0223,REP014,2025-06-23,Virtual,28
HCP0223,REP014,2025-07-21,In-person,22
HCP0223,REP014,2025-07-28,In-person,19
HCP0223,REP014,2025-09-15,Speaker Program,18
HCP0223,REP014,2025-09-22,In-person,13
HCP0223,REP014,2025-09-29,In-person,20
HCP0223,REP014,2025-10-06,In-person,12
HCP0223,REP014,2025-10-27,In-person,22
HCP0223,REP014,2025-11-24,In-person,29
HCP0223,REP014,2025-12-08,Virtual,12
HCP0223,REP014,2025-12-15,In-person,12
HCP0224,REP032,2025-02-03,Virtual,18
HCP0224,REP032,2025-03-10,In-person,8
HCP0224,REP032,2025-05-26,Virtual,17
HCP0224,REP032,2025-06-30,In-person,18
HCP0224,REP032,2025-07-07,Virtual,9
HCP0224,REP032,2025-08-04,Speaker Program,8
HCP0224,REP032,2025-08-25,In-person,8
HCP0224,REP032,2025-09-01,In-person,28
HCP0224,REP032,2025-09-29,In-person,25
HCP0224,REP032,2025-11-03,In-person,25
HCP0224,REP032,2025-12-08,Virtual,16
HCP0224,REP032,2025-12-29,In-person,18
HCP0225,REP008,2025-01-06,In-person,13
HCP0225,REP008,2025-02-10,In-person,28
HCP0225,REP008,2025-03-03,Virtual,21
HCP0225,REP008,2025-03-24,Virtual,10
HCP0225,REP008,2025-03-31,In-person,25
HCP0225,REP008,2025-04-07,In-person,21
HCP0225,REP008,2025-04-28,Virtual,29
HCP0225,REP008,2025-05-19,In-person,19
HCP0225,REP008,2025-05-26,In-person,17
HCP0225,REP008,2025-06-16,In-person,27
HCP0225,REP008,2025-07-07,In-person,18
HCP0225,REP008,2025-07-21,In-person,8
HCP0225,REP008,2025-08-11,In-person,17
HCP0225,REP008,2025-08-18,In-person,18
HCP0225,REP008,2025-09-08,Virtual,15
HCP0225,REP008,2025-09-29,In-person,29
HCP0225,REP008,2025-10-13,Virtual,21
HCP0225,REP008,2025-11-03,In-person,13
HCP0225,REP008,2025-11-10,Virtual,23
HCP0225,REP008,2025-11-24,In-person,9
HCP0225,REP008,2025-12-01,In-person,24
HCP0225,REP008,2025-12-08,In-person,11
HCP0225,REP008,2025-12-22,Virtual,28
HCP0226,REP033,2025-01-13,Virtual,23
HCP0226,REP033,2025-01-20,In-person,15
HCP0226,REP033,2025-01-27,Speaker Program,8
HCP0226,REP033,2025-03-10,In-person,13
HCP0226,REP033,2025-03-31,In-person,9
HCP0226,REP033,2025-04-14,Virtual,11
HCP0226,REP033,2025-04-21,Virtual,13
HCP0226,REP033,2025-05-05,In-person,29
HCP0226,REP033,2025-06-02,In-person,21
HCP0226,REP033,2025-06-16,In-person,11
HCP0226,REP033,2025-07-07,Virtual,11
HCP0226,REP033,2025-07-14,Virtual,12
HCP0226,REP033,2025-08-18,Virtual,11
HCP0226,REP033,2025-08-25,Virtual,11
HCP0226,REP033,2025-11-03,Virtual,19
HCP0226,REP033,2025-12-01,In-person,24
HCP0226,REP033,2025-12-08,In-person,21
HCP0226,REP033,2025-12-15,Virtual,21
HCP0226,REP033,2025-12-29,In-person,23
HCP0227,REP009,2025-02-17,In-person,9
HCP0227,REP009,2025-02-24,In-person,12
HCP0227,REP009,2025-04-07,In-person,12
HCP0227,REP009,2025-05-12,In-person,16
HCP0227,REP009,2025-06-09,Virtual,22
HCP0227,REP009,2025-07-21,In-person,16
HCP0227,REP009,2025-07-28,In-person,13
HCP0227,REP009,2025-09-08,Virtual,27
HCP0227,REP009,2025-09-29,In-person,11
HCP0227,REP009,2025-10-06,In-person,12
HCP0227,REP009,2025-10-27,In-person,10
HCP0227,REP009,2025-11-03,In-person,19
HCP0227,REP009,2025-12-29,In-person,25
HCP0228,REP001,2025-01-13,In-person,12
HCP0228,REP001,2025-01-27,Speaker Program,19
HCP0228,REP001,2025-02-03,In-person,23
HCP0228,REP001,2025-02-10,In-person,11
HCP0228,REP001,2025-02-17,In-person,12
HCP0228,REP001,2025-02-24,In-person,14
HCP0228,REP001,2025-03-03,Virtual,17
HCP0228,REP001,2025-03-10,Speaker Program,20
HCP0228,REP001,2025-03-17,Virtual,15
HCP0228,REP001,2025-03-31,In-person,11
HCP0228,REP001,2025-04-14,In-person,24
HCP0228,REP001,2025-04-21,In-person,13
HCP0228,REP001,2025-05-05,In-person,10
HCP0228,REP001,2025-05-19,In-person,17
HCP0228,REP001,2025-06-02,In-person,9
HCP0228,REP001,2025-06-09,Speaker Program,15
HCP0228,REP001,2025-06-30,In-person,17
HCP0228,REP001,2025-07-28,Virtual,13
HCP0228,REP001,2025-08-04,Virtual,24
HCP0228,REP001,2025-08-11,Virtual,8
HCP0228,REP001,2025-09-15,In-person,16
HCP0228,REP001,2025-10-13,In-person,19
HCP0228,REP001,2025-11-10,Virtual,12
HCP0228,REP001,2025-11-24,Virtual,19
HCP0228,REP001,2025-12-01,In-person,24
HCP0228,REP001,2025-12-08,In-person,20
HCP0228,REP001,2025-12-22,In-person,10
HCP0229,REP009,2025-01-27,In-person,14
HCP0229,REP009,2025-07-21,In-person,18
HCP0229,REP009,2025-11-10,Virtual,19
HCP0230,REP001,2025-01-20,In-person,11
HCP0230,REP001,2025-02-17,Virtual,28
HCP0230,REP001,2025-02-24,Virtual,24
HCP0230,REP001,2025-03-10,In-person,9
HCP0230,REP001,2025-03-24,In-person,13
HCP0230,REP001,2025-03-31,In-person,21
HCP0230,REP001,2025-05-05,In-person,13
HCP0230,REP001,2025-05-19,In-person,23
HCP0230,REP001,2025-05-26,In-person,19
HCP0230,REP001,2025-06-30,In-person,29
HCP0230,REP001,2025-07-28,In-person,8
HCP0230,REP001,2025-08-18,In-person,18
HCP0230,REP001,2025-08-25,Virtual,12
HCP0230,REP001,2025-09-01,In-person,13
HCP0230,REP001,2025-09-15,In-person,28
HCP0230,REP001,2025-09-29,Speaker Program,29
HCP0230,REP001,2025-10-20,Speaker Program,19
HCP0230,REP001,2025-10-27,Virtual,11
HCP0230,REP001,2025-12-01,In-person,17
HCP0230,REP001,2025-12-29,Speaker Program,18
HCP0231,REP020,2025-03-10,Virtual,29
HCP0231,REP020,2025-04-14,In-person,22
HCP0231,REP020,2025-04-28,Virtual,18
HCP0231,REP020,2025-06-09,Speaker Program,19
HCP0231,REP020,2025-06-16,Virtual,25
HCP0231,REP020,2025-06-30,Virtual,20
HCP0231,REP020,2025-08-04,In-person,15
HCP0231,REP020,2025-10-13,In-person,17
HCP0231,REP020,2025-11-03,In-person,14
HCP0231,REP020,2025-12-15,In-person,13
HCP0231,REP020,2025-12-29,In-person,9
HCP0232,REP017,2025-01-06,In-person,13
HCP0232,REP017,2025-01-20,Virtual,25
HCP0232,REP017,2025-01-27,In-person,25
HCP0232,REP017,2025-02-03,Virtual,28
HCP0232,REP017,2025-02-24,In-person,24
HCP0232,REP017,2025-03-03,In-person,25
HCP0232,REP017,2025-03-17,In-person,19
HCP0232,REP017,2025-06-16,In-person,27
HCP0232,REP017,2025-08-18,Virtual,22
HCP0232,REP017,2025-08-25,In-person,12
HCP0232,REP017,2025-12-08,In-person,29
HCP0232,REP017,2025-12-22,Virtual,9
HCP0233,REP024,2025-01-20,In-person,8
HCP0233,REP024,2025-01-27,In-person,8
HCP0233,REP024,2025-03-24,In-person,12
HCP0233,REP024,2025-04-07,In-person,20
HCP0233,REP024,2025-04-14,In-person,11
HCP0233,REP024,2025-04-28,In-person,14
HCP0233,REP024,2025-05-19,In-person,11
HCP0233,REP024,2025-06-16,In-person,27
HCP0233,REP024,2025-07-21,In-person,21
HCP0233,REP024,2025-09-22,Virtual,27
HCP0233,REP024,2025-09-29,In-person,11
HCP0233,REP024,2025-10-06,In-person,28
HCP0233,REP024,2025-10-13,In-person,9
HCP0233,REP024,2025-10-20,In-person,25
HCP0233,REP024,2025-11-24,In-person,10
HCP0233,REP024,2025-12-08,Speaker Program,8
HCP0233,REP024,2025-12-15,In-person,18
HCP0233,REP024,2025-12-22,Speaker Program,17
HCP0234,REP013,2025-01-06,In-person,8
HCP0234,REP013,2025-01-13,Virtual,18
HCP0234,REP013,2025-01-27,In-person,25
HCP0234,REP013,2025-02-03,Virtual,25
HCP0234,REP013,2025-02-10,In-person,8
HCP0234,REP013,2025-02-17,Virtual,15
HCP0234,REP013,2025-04-07,Virtual,17
HCP0234,REP013,2025-04-21,In-person,24
HCP0234,REP013,2025-04-28,In-person,15
HCP0234,REP013,2025-05-05,In-person,10
HCP0234,REP013,2025-05-19,Speaker Program,9
HCP0234,REP013,2025-06-02,In-person,14
HCP0234,REP013,2025-07-07,In-person,16
HCP0234,REP013,2025-07-14,In-person,12
HCP0234,REP013,2025-08-04,Virtual,29
HCP0234,REP013,2025-08-18,Virtual,16
HCP0234,REP013,2025-08-25,In-person,29
HCP0234,REP013,2025-09-08,In-person,14
HCP0234,REP013,2025-09-22,In-person,11
HCP0234,REP013,2025-10-06,Speaker Program,17
HCP0234,REP013,2025-10-20,In-person,9
HCP0234,REP013,2025-10-27,In-person,22
HCP0234,REP013,2025-11-03,In-person,9
HCP0234,REP013,2025-11-10,In-person,9
HCP0234,REP013,2025-12-08,In-person,24
HCP0234,REP013,2025-12-22,In-person,23
HCP0234,REP013,2025-12-29,Speaker Program,19
HCP0235,REP005,2025-01-13,In-person,8
HCP0235,REP005,2025-01-20,Virtual,10
HCP0235,REP005,2025-01-27,In-person,16
HCP0235,REP005,2025-02-10,Virtual,22
HCP0235,REP005,2025-04-14,In-person,21
HCP0235,REP005,2025-04-21,Speaker Program,25
HCP0235,REP005,2025-05-26,In-person,10
HCP0235,REP005,2025-06-02,In-person,11
HCP0235,REP005,2025-06-23,Virtual,22
HCP0235,REP005,2025-07-14,In-person,27
HCP0235,REP005,2025-08-11,In-person,29
HCP0235,REP005,2025-08-25,In-person,12
HCP0235,REP005,2025-09-01,In-person,17
HCP0235,REP005,2025-09-22,Virtual,27
HCP0235,REP005,2025-10-20,In-person,8
HCP0235,REP005,2025-11-10,In-person,21
HCP0235,REP005,2025-11-17,In-person,26
HCP0235,REP005,2025-12-08,In-person,16
HCP0235,REP005,2025-12-22,Virtual,18
HCP0235,REP005,2025-12-29,In-person,18
HCP0236,REP001,2025-01-06,In-person,13
HCP0236,REP001,2025-01-13,In-person,21
HCP0236,REP001,2025-01-20,In-person,9
HCP0236,REP001,2025-02-03,In-person,15
HCP0236,REP001,2025-03-10,Virtual,24
HCP0236,REP001,2025-03-24,Virtual,8
HCP0236,REP001,2025-04-07,In-person,29
HCP0236,REP001,2025-04-21,Virtual,28
HCP0236,REP001,2025-04-28,In-person,8
HCP0236,REP001,2025-06-16,In-person,15
HCP0236,REP001,2025-06-23,In-person,27
HCP0236,REP001,2025-06-30,In-person,19
HCP0236,REP001,2025-07-07,In-person,28
HCP0236,REP001,2025-07-14,Virtual,21
HCP0236,REP001,2025-09-08,In-person,22
HCP0236,REP001,2025-10-06,In-person,19
HCP0236,REP001,2025-10-13,In-person,27
HCP0236,REP001,2025-10-27,Speaker Program,23
HCP0236,REP001,2025-11-03,Virtual,24
HCP0236,REP001,2025-11-17,In-person,20
HCP0236,REP001,2025-12-29,Virtual,13
HCP0237,REP007,2025-02-10,Virtual,12
HCP0237,REP007,2025-03-10,In-person,17
HCP0237,REP007,2025-03-24,In-person,24
HCP0237,REP007,2025-06-02,In-person,15
HCP0237,REP007,2025-07-28,Virtual,16
HCP0237,REP007,2025-08-11,In-person,12
HCP0237,REP007,2025-08-18,In-person,20
HCP0237,REP007,2025-09-08,Virtual,9
HCP0237,REP007,2025-10-13,In-person,22
HCP0237,REP007,2025-11-17,In-person,20
HCP0237,REP007,2025-12-01,In-person,18
HCP0237,REP007,2025-12-15,Virtual,23
HCP0238,REP003,2025-02-03,In-person,26
HCP0238,REP003,2025-03-10,In-person,24
HCP0238,REP003,2025-04-07,In-person,18
HCP0238,REP003,2025-05-05,In-person,13
HCP0238,REP003,2025-05-12,Speaker Program,13
HCP0238,REP003,2025-06-09,Virtual,10
HCP0238,REP003,2025-07-07,In-person,22
HCP0238,REP003,2025-07-21,Virtual,20
HCP0238,REP003,2025-07-28,In-person,24
HCP0238,REP003,2025-08-25,Speaker Program,9
HCP0238,REP003,2025-09-22,In-person,24
HCP0238,REP003,2025-10-06,In-person,27
HCP0238,REP003,2025-10-13,In-person,17
HCP0238,REP003,2025-11-24,In-person,16
