hcp_id,month,rx_volume
HCP0342,2025-06-01,483.5
HCP0342,2025-07-01,404.3
HCP0342,2025-08-01,446.2
HCP0342,2025-09-01,384.8
HCP0342,2025-10-01,395.3
HCP0342,2025-11-01,392.5
HCP0342,2025-12-01,445.9
HCP0343,2025-01-01,468.8
HCP0343,2025-02-01,655.0
HCP0343,2025-03-01,528.9
HCP0343,2025-04-01,614.8
HCP0343,2025-05-01,494.1
HCP0343,2025-06-01,531.6
HCP0343,2025-07-01,527.8
HCP0343,2025-08-01,593.8
HCP0343,2025-09-01,556.2
HCP0343,2025-10-01,464.6
HCP0343,2025-11-01,520.3
HCP0343,2025-12-01,624.5
HCP0344,2025-01-01,77.7
HCP0344,2025-02-01,69.0
HCP0344,2025-03-01,64.8
HCP0344,2025-04-01,69.2
HCP0344,2025-05-01,75.6
HCP0344,2025-06-01,60.1
HCP0344,2025-07-01,67.2
HCP0344,2025-08-01,60.4
HCP0344,2025-09-01,63.8
HCP0344,2025-10-01,71.2
HCP0344,2025-11-01,67.8
HCP0344,2025-12-01,73.8
HCP0345,2025-01-01,191.3
HCP0345,2025-02-01,227.3
HCP0345,2025-03-01,189.0
HCP0345,2025-04-01,185.9
HCP0345,2025-05-01,163.0
HCP0345,2025-06-01,179.8
HCP0345,2025-07-01,188.9
HCP0345,2025-08-01,151.9
HCP0345,2025-09-01,152.3
HCP0345,2025-10-01,152.2
HCP0345,2025-11-01,146.3
HCP0345,2025-12-01,167.6
HCP0346,2025-01-01,36.9
HCP0346,2025-02-01,41.8
HCP0346,2025-03-01,43.5
HCP0346,2025-04-01,43.1
HCP0346,2025-05-01,38.4
HCP0346,2025-06-01,35.4
HCP0346,2025-07-01,41.7
HCP0346,2025-08-01,32.0
HCP0346,2025-09-01,38.7
HCP0346,2025-10-01,44.7
HCP0346,2025-11-01,38.3
HCP0346,2025-12-01,44.5
HCP0347,2025-01-01,694.3
HCP0347,2025-02-01,638.0
HCP0347,2025-03-01,776.7
HCP0347,2025-04-01,665.6
HCP0347,2025-05-01,681.2
HCP0347,2025-06-01,706.1
HCP0347,2025-07-01,586.4
HCP0347,2025-08-01,707.9
HCP0347,2025-09-01,675.9
HCP0347,2025-10-01,765.8
HCP0347,2025-11-01,752.5
HCP0347,2025-12-01,676.9
HCP0348,2025-01-01,309.2
HCP0348,2025-02-01,305.1
HCP0348,2025-03-01,319.6
HCP0348,2025-04-01,299.4
HCP0348,2025-05-01,311.9
HCP0348,2025-06-01,280.5
HCP0348,2025-07-01,278.0
HCP0348,2025-08-01,329.7
HCP0348,2025-09-01,262.3
HCP0348,2025-10-01,263.2
HCP0348,2025-11-01,286.6
HCP0348,2025-12-01,344.6
HCP0349,2025-01-01,700.7
HCP0349,2025-02-01,733.3
HCP0349,2025-03-01,793.7
HCP0349,2025-04-01,783.5
HCP0349,2025-05-01,751.1
HCP0349,2025-06-01,762.2
HCP0349,2025-07-01,776.3
HCP0349,2025-08-01,618.3
HCP0349,2025-09-01,664.0
HCP0349,2025-10-01,643.0
HCP0349,2025-11-01,717.1
HCP0349,2025-12-01,812.6
HCP0350,2025-01-01,93.3
HCP0350,2025-02-01,87.5
HCP0350,2025-03-01,94.4
HCP0350,2025-04-01,105.3
HCP0350,2025-05-01,78.0
HCP0350,2025-06-01,81.8
HCP0350,2025-07-01,80.6
HCP0350,2025-08-01,85.1
HCP0350,2025-09-01,85.4
HCP0350,2025-10-01,77.2
HCP0350,2025-11-01,83.5
HCP0350,2025-12-01,90.2
HCP0351,2025-01-01,30.6
HCP0351,2025-02-01,35.0
HCP0351,2025-03-01,33.1
HCP0351,2025-04-01,30.6
HCP0351,2025-05-01,38.5
HCP0351,2025-06-01,36.1
HCP0351,2025-07-01,31.5
HCP0351,2025-08-01,34.0
HCP0351,2025-09-01,38.7
HCP0351,2025-10-01,32.0
HCP0351,2025-11-01,30.2
HCP0351,2025-12-01,32.3
HCP0352,2025-01-01,383.3
HCP0352,2025-02-01,440.8
HCP0352,2025-03-01,439.6
HCP0352,2025-04-01,472.9
HCP0352,2025-05-01,416.4
HCP0352,2025-06-01,462.9
HCP0352,2025-07-01,399.1
HCP0352,2025-08-01,404.2
HCP0352,2025-09-01,368.7
HCP0352,2025-10-01,382.6
HCP0352,2025-11-01,447.6
HCP0352,2025-12-01,474.8
HCP0353,2025-01-01,317.4
HCP0353,2025-02-01,349.7
HCP0353,2025-03-01,358.9
HCP0353,2025-04-01,311.8
HCP0353,2025-05-01,336.4
HCP0353,2025-06-01,322.1
HCP0353,2025-07-01,317.5
HCP0353,2025-08-01,304.9
HCP0353,2025-09-01,253.6
HCP0353,2025-10-01,312.0
HCP0353,2025-11-01,309.6
HCP0353,2025-12-01,318.1
HCP0354,2025-01-01,642.8
HCP0354,2025-02-01,747.4
HCP0354,2025-03-01,698.7
HCP0354,2025-04-01,580.0
HCP0354,2025-05-01,820.6
HCP0354,2025-06-01,716.3
HCP0354,2025-07-01,786.6
HCP0354,2025-08-01,619.5
HCP0354,2025-09-01,657.3
HCP0354,2025-10-01,719.1
HCP0354,2025-11-01,639.6
HCP0354,2025-12-01,685.0
HCP0355,2025-01-01,373.8
HCP0355,2025-02-01,318.8
HCP0355,2025-03-01,452.4
HCP0355,2025-04-01,411.9
HCP0355,2025-05-01,398.7
HCP0355,2025-06-01,438.2
HCP0355,2025-07-01,346.9
HCP0355,2025-08-01,341.4
HCP0355,2025-09-01,382.7
HCP0355,2025-10-01,282.3
HCP0355,2025-11-01,324.8
HCP0355,2025-12-01,389.5
HCP0356,2025-01-01,422.6
HCP0356,2025-02-01,385.5
HCP0356,2025-03-01,370.8
HCP0356,2025-04-01,408.1
HCP0356,2025-05-01,408.5
HCP0356,2025-06-01,323.3
HCP0356,2025-07-01,377.1
HCP0356,2025-08-01,379.0
HCP0356,2025-09-01,377.7
HCP0356,2025-10-01,323.2
HCP0356,2025-11-01,328.5
HCP0356,2025-12-01,434.5
HCP0357,2025-01-01,360.8
HCP0357,2025-02-01,397.7
HCP0357,2025-03-01,310.6
HCP0357,2025-04-01,416.2
HCP0357,2025-05-01,403.5
HCP0357,2025-06-01,421.4
HCP0357,2025-07-01,339.0
HCP0357,2025-08-01,388.8
HCP0357,2025-09-01,346.6
HCP0357,2025-10-01,408.0
HCP0357,2025-11-01,284.4
HCP0357,2025-12-01,421.0
HCP0358,2025-01-01,278.8
HCP0358,2025-02-01,334.5
HCP0358,2025-03-01,333.6
HCP0358,2025-04-01,316.9
HCP0358,2025-05-01,358.7
HCP0358,2025-06-01,336.1
HCP0358,2025-07-01,276.7
HCP0358,2025-08-01,274.6
HCP0358,2025-09-01,311.7
HCP0358,2025-10-01,315.5
HCP0358,2025-11-01,299.5
HCP0358,2025-12-01,306.0
HCP0359,2025-01-01,135.5
HCP0359,2025-02-01,153.1
HCP0359,2025-03-01,152.9
HCP0359,2025-04-01,161.0
HCP0359,2025-05-01,167.9
HCP0359,2025-06-01,157.2
HCP0359,2025-07-01,150.5
HCP0359,2025-08-01,133.8
HCP0359,2025-09-01,130.9
HCP0359,2025-10-01,145.1
HCP0359,2025-11-01,145.3
HCP0359,2025-12-01,151.1
HCP0360,2025-01-01,105.9
HCP0360,2025-02-01,108.9
HCP0360,2025-03-01,116.5
HCP0360,2025-04-01,124.9
HCP0360,2025-05-01,114.8
HCP0360,2025-06-01,127.0
HCP0360,2025-07-01,100.3
HCP0360,2025-08-01,100.7
HCP0360,2025-09-01,104.5
HCP0360,2025-10-01,104.5
HCP0360,2025-11-01,104.1
HCP0360,2025-12-01,113.7
HCP0361,2025-01-01,113.9
HCP0361,2025-02-01,100.3
HCP0361,2025-03-01,106.9
HCP0361,2025-04-01,117.9
HCP0361,2025-05-01,113.5
HCP0361,2025-06-01,99.9
HCP0361,2025-07-01,101.2
HCP0361,2025-08-01,92.2
HCP0361,2025-09-01,116.0
HCP0361,2025-10-01,109.5
HCP0361,2025-11-01,124.6
HCP0361,2025-12-01,107.7
HCP0362,2025-01-01,151.5
HCP0362,2025-02-01,147.7
HCP0362,2025-03-01,191.1
HCP0362,2025-04-01,176.6
HCP0362,2025-05-01,158.7
HCP0362,2025-06-01,176.8
HCP0362,2025-07-01,164.0
HCP0362,2025-08-01,156.1
HCP0362,2025-09-01,162.1
HCP0362,2025-10-01,165.7
HCP0362,2025-11-01,134.0
HCP0362,2025-12-01,145.1
HCP0363,2025-01-01,59.6
HCP0363,2025-02-01,51.3
HCP0363,2025-03-01,56.4
HCP0363,2025-04-01,56.2
HCP0363,2025-05-01,47.7
HCP0363,2025-06-01,46.3
HCP0363,2025-07-01,44.0
HCP0363,2025-08-01,43.4
HCP0363,2025-09-01,43.1
HCP0363,2025-10-01,46.7
HCP0363,2025-11-01,43.1
HCP0363,2025-12-01,54.4
HCP0364,2025-01-01,212.4
HCP0364,2025-02-01,184.8
HCP0364,2025-03-01,162.4
HCP0364,2025-04-01,200.7
HCP0364,2025-05-01,213.0
HCP0364,2025-06-01,171.1
HCP0364,2025-07-01,167.2
HCP0364,2025-08-01,143.7
HCP0364,2025-09-01,185.6
HCP0364,2025-10-01,157.7
HCP0364,2025-11-01,206.2
HCP0364,2025-12-01,196.1
HCP0365,2025-01-01,571.3
HCP0365,2025-02-01,495.7
HCP0365,2025-03-01,475.2
HCP0365,2025-04-01,466.3
HCP0365,2025-05-01,511.3
HCP0365,2025-06-01,443.4
HCP0365,2025-07-01,451.5
HCP0365,2025-08-01,420.2
HCP0365,2025-09-01,432.6
HCP0365,2025-10-01,467.6
HCP0365,2025-11-01,440.3
HCP0365,2025-12-01,460.6
HCP0366,2025-01-01,146.1
HCP0366,2025-02-01,126.7
HCP0366,2025-03-01,160.1
HCP0366,2025-04-01,144.4
HCP0366,2025-05-01,140.3
HCP0366,2025-06-01,116.6
HCP0366,2025-07-01,138.1
HCP0366,2025-08-01,129.4
HCP0366,2025-09-01,122.0
HCP0366,2025-10-01,111.1
HCP0366,2025-11-01,102.4
HCP0366,2025-12-01,143.7
HCP0367,2025-01-01,827.0
HCP0367,2025-02-01,802.6
HCP0367,2025-03-01,825.5
HCP0367,2025-04-01,791.5
HCP0367,2025-05-01,789.1
HCP0367,2025-06-01,732.6
HCP0367,2025-07-01,709.3
HCP0367,2025-08-01,766.0
HCP0367,2025-09-01,872.3
HCP0367,2025-10-01,738.9
HCP0367,2025-11-01,526.3
HCP0367,2025-12-01,754.8
HCP0368,2025-01-01,478.2
HCP0368,2025-02-01,400.3
HCP0368,2025-03-01,392.2
HCP0368,2025-04-01,485.2
HCP0368,2025-05-01,417.3
HCP0368,2025-06-01,394.3
HCP0368,2025-07-01,343.1
HCP0368,2025-08-01,337.2
HCP0368,2025-09-01,411.6
HCP0368,2025-10-01,339.0
HCP0368,2025-11-01,437.6
HCP0368,2025-12-01,470.9
HCP0369,2025-01-01,760.7
HCP0369,2025-02-01,839.6
HCP0369,2025-03-01,991.6
HCP0369,2025-04-01,948.0
HCP0369,2025-05-01,797.4
HCP0369,2025-06-01,767.5
HCP0369,2025-07-01,765.1
HCP0369,2025-08-01,822.3
HCP0369,2025-09-01,736.1
HCP0369,2025-10-01,894.5
HCP0369,2025-11-01,745.7
HCP0369,2025-12-01,883.1
HCP0370,2025-01-01,58.2
HCP0370,2025-02-01,56.7
HCP0370,2025-03-01,55.2
HCP0370,2025-04-01,55.7
HCP0370,2025-05-01,51.0
HCP0370,2025-06-01,57.7
HCP0370,2025-07-01,51.6
HCP0370,2025-08-01,50.2
HCP0370,2025-09-01,46.4
HCP0370,2025-10-01,59.2
HCP0370,2025-11-01,55.8
HCP0370,2025-12-01,47.3
HCP0371,2025-01-01,47.9
HCP0371,2025-02-01,46.2
HCP0371,2025-03-01,45.3
HCP0371,2025-04-01,42.1
HCP0371,2025-05-01,49.7
HCP0371,2025-06-01,40.5
HCP0371,2025-07-01,41.6
HCP0371,2025-08-01,41.9
HCP0371,2025-09-01,45.6
HCP0371,2025-10-01,50.6
HCP0371,2025-11-01,42.6
HCP0371,2025-12-01,44.9
HCP0372,2025-01-01,188.2
HCP0372,2025-02-01,200.7
HCP0372,2025-03-01,216.5
HCP0372,2025-04-01,174.9
HCP0372,2025-05-01,218.3
HCP0372,2025-06-01,164.9
HCP0372,2025-07-01,186.3
HCP0372,2025-08-01,188.5
HCP0372,2025-09-01,159.9
HCP0372,2025-10-01,174.4
HCP0372,2025-11-01,155.9
HCP0372,2025-12-01,170.0
HCP0373,2025-01-01,513.0
HCP0373,2025-02-01,481.5
HCP0373,2025-03-01,562.9
HCP0373,2025-04-01,465.1
HCP0373,2025-05-01,514.3
HCP0373,2025-06-01,540.4
HCP0373,2025-07-01,458.0
HCP0373,2025-08-01,436.4
HCP0373,2025-09-01,409.2
HCP0373,2025-10-01,419.1
HCP0373,2025-11-01,471.8
HCP0373,2025-12-01,559.2
HCP0374,2025-01-01,156.6
HCP0374,2025-02-01,157.7
HCP0374,2025-03-01,144.3
HCP0374,2025-04-01,149.4
HCP0374,2025-05-01,132.3
HCP0374,2025-06-01,129.5
HCP0374,2025-07-01,109.0
HCP0374,2025-08-01,129.8
HCP0374,2025-09-01,131.5
HCP0374,2025-10-01,125.0
HCP0374,2025-11-01,139.6
HCP0374,2025-12-01,146.6
HCP0375,2025-01-01,202.8
HCP0375,2025-02-01,263.2
HCP0375,2025-03-01,238.1
HCP0375,2025-04-01,244.6
HCP0375,2025-05-01,206.2
HCP0375,2025-06-01,232.8
HCP0375,2025-07-01,214.1
HCP0375,2025-08-01,190.7
HCP0375,2025-09-01,176.9
HCP0375,2025-10-01,199.7
HCP0375,2025-11-01,225.1
HCP0375,2025-12-01,209.8
HCP0376,2025-01-01,88.2
HCP0376,2025-02-01,85.7
HCP0376,2025-03-01,80.2
HCP0376,2025-04-01,90.4
HCP0376,2025-05-01,82.8
HCP0376,2025-06-01,91.9
HCP0376,2025-07-01,90.8
HCP0376,2025-08-01,92.7
HCP0376,2025-09-01,78.7
HCP0376,2025-10-01,81.5
HCP0376,2025-11-01,73.5
HCP0376,2025-12-01,81.6
HCP0377,2025-01-01,370.9
HCP0377,2025-02-01,407.6
HCP0377,2025-03-01,395.3
HCP0377,2025-04-01,410.9
HCP0377,2025-05-01,405.8
HCP0377,2025-06-01,391.8
HCP0377,2025-07-01,404.1
HCP0377,2025-08-01,391.8
HCP0377,2025-09-01,353.1
HCP0377,2025-10-01,390.0
HCP0377,2025-11-01,348.1
HCP0377,2025-12-01,376.1
HCP0378,2025-01-01,231.3
HCP0378,2025-02-01,251.7
HCP0378,2025-03-01,275.2
HCP0378,2025-04-01,260.8
HCP0378,2025-05-01,217.5
HCP0378,2025-06-01,258.4
HCP0378,2025-07-01,255.4
HCP0378,2025-08-01,251.0
HCP0378,2025-09-01,221.2
HCP0378,2025-10-01,250.1
HCP0378,2025-11-01,251.4
HCP0378,2025-12-01,243.3
HCP0379,2025-01-01,28.6
HCP0379,2025-02-01,28.3
HCP0379,2025-03-01,28.9
HCP0379,2025-04-01,29.9
HCP0379,2025-05-01,30.4
HCP0379,2025-06-01,28.4
HCP0379,2025-07-01,27.6
HCP0379,2025-08-01,25.4
HCP0379,2025-09-01,27.4
HCP0379,2025-10-01,26.9
HCP0379,2025-11-01,27.3
HCP0379,2025-12-01,26.7
HCP0380,2025-01-01,208.5
HCP0380,2025-02-01,193.7
HCP0380,2025-03-01,182.2
HCP0380,2025-04-01,223.1
HCP0380,2025-05-01,226.8
HCP0380,2025-06-01,204.8
HCP0380,2025-07-01,193.1
HCP0380,2025-08-01,178.6
HCP0380,2025-09-01,194.1
HCP0380,2025-10-01,195.5
HCP0380,2025-11-01,194.4
HCP0380,2025-12-01,175.3
HCP0381,2025-01-01,284.8
HCP0381,2025-02-01,231.3
HCP0381,2025-03-01,292.7
HCP0381,2025-04-01,228.8
HCP0381,2025-05-01,202.4
HCP0381,2025-06-01,261.6
HCP0381,2025-07-01,258.1
HCP0381,2025-08-01,215.1
HCP0381,2025-09-01,225.5
HCP0381,2025-10-01,226.2
HCP0381,2025-11-01,291.9
HCP0381,2025-12-01,216.1
HCP0382,2025-01-01,428.4
HCP0382,2025-02-01,489.3
HCP0382,2025-03-01,455.8
HCP0382,2025-04-01,438.3
HCP0382,2025-05-01,459.4
HCP0382,2025-06-01,478.8
HCP0382,2025-07-01,436.3
HCP0382,2025-08-01,405.3
HCP0382,2025-09-01,401.1
HCP0382,2025-10-01,414.4
HCP0382,2025-11-01,382.8
HCP0382,2025-12-01,493.2
HCP0383,2025-01-01,575.9
HCP0383,2025-02-01,460.8
HCP0383,2025-03-01,493.3
HCP0383,2025-04-01,566.1
HCP0383,2025-05-01,530.8
HCP0383,2025-06-01,527.6
HCP0383,2025-07-01,508.1
HCP0383,2025-08-01,470.7
HCP0383,2025-09-01,469.0
HCP0383,2025-10-01,511.2
HCP0383,2025-11-01,506.7
HCP0383,2025-12-01,543.9
HCP0384,2025-01-01,541.5
HCP0384,2025-02-01,530.5
HCP0384,2025-03-01,555.3
HCP0384,2025-04-01,586.1
HCP0384,2025-05-01,555.8
HCP0384,2025-06-01,651.4
HCP0384,2025-07-01,572.0
HCP0384,2025-08-01,436.5
HCP0384,2025-09-01,579.5
HCP0384,2025-10-01,456.4
HCP0384,2025-11-01,540.1
HCP0384,2025-12-01,537.1
HCP0385,2025-01-01,36.0
HCP0385,2025-02-01,36.5
HCP0385,2025-03-01,37.8
HCP0385,2025-04-01,35.9
HCP0385,2025-05-01,32.7
HCP0385,2025-06-01,39.1
HCP0385,2025-07-01,33.2
HCP0385,2025-08-01,36.8
HCP0385,2025-09-01,32.2
HCP0385,2025-10-01,40.2
HCP0385,2025-11-01,33.5
HCP0385,2025-12-01,31.2
HCP0386,2025-01-01,110.8
HCP0386,2025-02-01,97.4
HCP0386,2025-03-01,92.1
HCP0386,2025-04-01,92.2
HCP0386,2025-05-01,101.5
HCP0386,2025-06-01,91.0
HCP0386,2025-07-01,82.4
HCP0386,2025-08-01,112.2
HCP0386,2025-09-01,75.4
HCP0386,2025-10-01,89.0
HCP0386,2025-11-01,108.9
HCP0386,2025-12-01,96.6
HCP0387,2025-01-01,24.4
HCP0387,2025-02-01,22.1
HCP0387,2025-03-01,18.9
HCP0387,2025-04-01,22.0
HCP0387,2025-05-01,20.6
HCP0387,2025-06-01,19.5
HCP0387,2025-07-01,17.9
HCP0387,2025-08-01,18.1
HCP0387,2025-09-01,20.0
HCP0387,2025-10-01,17.7
HCP0387,2025-11-01,16.4
HCP0387,2025-12-01,20.6
HCP0388,2025-01-01,11.9
HCP0388,2025-02-01,13.2
HCP0388,2025-03-01,12.1
HCP0388,2025-04-01,13.3
HCP0388,2025-05-01,12.8
HCP0388,2025-06-01,13.3
HCP0388,2025-07-01,10.7
HCP0388,2025-08-01,11.7
HCP0388,2025-09-01,12.0
HCP0388,2025-10-01,11.2
HCP0388,2025-11-01,10.0
HCP0388,2025-12-01,11.6
HCP0389,2025-01-01,397.6
HCP0389,2025-02-01,399.5
HCP0389,2025-03-01,389.8
HCP0389,2025-04-01,465.0
HCP0389,2025-05-01,451.1
HCP0389,2025-06-01,405.2
HCP0389,2025-07-01,411.3
HCP0389,2025-08-01,388.8
HCP0389,2025-09-01,448.3
HCP0389,2025-10-01,384.5
HCP0389,2025-11-01,412.5
HCP0389,2025-12-01,457.8
HCP0390,2025-01-01,287.0
HCP0390,2025-02-01,355.4
HCP0390,2025-03-01,305.1
HCP0390,2025-04-01,358.1
HCP0390,2025-05-01,355.8
HCP0390,2025-06-01,280.8
HCP0390,2025-07-01,309.5
HCP0390,2025-08-01,274.4
HCP0390,2025-09-01,330.4
HCP0390,2025-10-01,293.1
HCP0390,2025-11-01,313.7
HCP0390,2025-12-01,348.5
HCP0391,2025-01-01,82.4
HCP0391,2025-02-01,67.3
HCP0391,2025-03-01,67.1
HCP0391,2025-04-01,66.7
HCP0391,2025-05-01,78.9
HCP0391,2025-06-01,74.8
HCP0391,2025-07-01,74.6
HCP0391,2025-08-01,72.5
HCP0391,2025-09-01,66.7
HCP0391,2025-10-01,71.9
HCP0391,2025-11-01,70.7
HCP0391,2025-12-01,75.2
HCP0392,2025-01-01,170.0
HCP0392,2025-02-01,206.0
HCP0392,2025-03-01,166.1
HCP0392,2025-04-01,183.4
HCP0392,2025-05-01,200.3
HCP0392,2025-06-01,202.8
HCP0392,2025-07-01,153.3
HCP0392,2025-08-01,138.0
HCP0392,2025-09-01,158.5
HCP0392,2025-10-01,169.0
HCP0392,2025-11-01,185.0
HCP0392,2025-12-01,181.4
HCP0393,2025-01-01,140.6
HCP0393,2025-02-01,137.1
HCP0393,2025-03-01,148.2
HCP0393,2025-04-01,145.1
HCP0393,2025-05-01,111.2
HCP0393,2025-06-01,132.1
HCP0393,2025-07-01,125.7
HCP0393,2025-08-01,128.2
HCP0393,2025-09-01,125.0
HCP0393,2025-10-01,109.3
HCP0393,2025-11-01,132.6
HCP0393,2025-12-01,141.6
HCP0394,2025-01-01,47.5
HCP0394,2025-02-01,62.9
HCP0394,2025-03-01,58.2
HCP0394,2025-04-01,51.3
HCP0394,2025-05-01,49.5
HCP0394,2025-06-01,55.3
HCP0394,2025-07-01,50.8
HCP0394,2025-08-01,51.7
HCP0394,2025-09-01,52.3
HCP0394,2025-10-01,53.1
HCP0394,2025-11-01,47.1
HCP0394,2025-12-01,50.9
HCP0395,2025-01-01,719.4
HCP0395,2025-02-01,722.2
HCP0395,2025-03-01,829.0
HCP0395,2025-04-01,774.1
HCP0395,2025-05-01,675.3
HCP0395,2025-06-01,681.2
HCP0395,2025-07-01,679.9
HCP0395,2025-08-01,610.5
HCP0395,2025-09-01,563.7
HCP0395,2025-10-01,697.4
HCP0395,2025-11-01,818.8
HCP0395,2025-12-01,706.0
HCP0396,2025-01-01,288.7
HCP0396,2025-02-01,263.2
HCP0396,2025-03-01,234.9
HCP0396,2025-04-01,226.3
HCP0396,2025-05-01,259.3
HCP0396,2025-06-01,242.0
HCP0396,2025-07-01,192.7
HCP0396,2025-08-01,222.4
HCP0396,2025-09-01,256.4
HCP0396,2025-10-01,191.5
HCP0396,2025-11-01,251.3
HCP0396,2025-12-01,250.2
HCP0397,2025-01-01,387.0
HCP0397,2025-02-01,433.6
HCP0397,2025-03-01,449.3
HCP0397,2025-04-01,464.6
HCP0397,2025-05-01,437.8
HCP0397,2025-06-01,418.3
HCP0397,2025-07-01,418.8
HCP0397,2025-08-01,433.2
HCP0397,2025-09-01,390.3
HCP0397,2025-10-01,473.1
HCP0397,2025-11-01,417.3
HCP0397,2025-12-01,440.8
HCP0398,2025-01-01,322.0
HCP0398,2025-02-01,380.5
HCP0398,2025-03-01,353.3
HCP0398,2025-04-01,347.3
HCP0398,2025-05-01,403.8
HCP0398,2025-06-01,325.1
HCP0398,2025-07-01,327.9
HCP0398,2025-08-01,286.0
HCP0398,2025-09-01,309.6
HCP0398,2025-10-01,289.9
HCP0398,2025-11-01,370.2
HCP0398,2025-12-01,361.0
HCP0399,2025-01-01,71.9
HCP0399,2025-02-01,72.0
HCP0399,2025-03-01,64.5
HCP0399,2025-04-01,74.0
HCP0399,2025-05-01,66.5
HCP0399,2025-06-01,69.0
HCP0399,2025-07-01,50.7
HCP0399,2025-08-01,57.0
HCP0399,2025-09-01,59.1
HCP0399,2025-10-01,64.6
HCP0399,2025-11-01,56.7
HCP0399,2025-12-01,77.9
HCP0400,2025-01-01,303.6
HCP0400,2025-02-01,294.2
HCP0400,2025-03-01,315.0
HCP0400,2025-04-01,288.0
HCP0400,2025-05-01,246.6
HCP0400,2025-06-01,278.9
HCP0400,2025-07-01,247.7
HCP0400,2025-08-01,248.3
HCP0400,2025-09-01,268.5
HCP0400,2025-10-01,237.5
HCP0400,2025-11-01,240.9
HCP0400,2025-12-01,289.7
HCP0401,2025-01-01,35.1
HCP0401,2025-02-01,37.3
HCP0401,2025-03-01,38.9
HCP0401,2025-04-01,40.7
HCP0401,2025-05-01,40.5
HCP0401,2025-06-01,34.7
HCP0401,2025-07-01,31.0
HCP0401,2025-08-01,38.7
HCP0401,2025-09-01,28.6
HCP0401,2025-10-01,36.2
HCP0401,2025-11-01,36.2
HCP0401,2025-12-01,37.4
HCP0402,2025-01-01,85.7
HCP0402,2025-02-01,83.5
HCP0402,2025-03-01,82.5
HCP0402,2025-04-01,84.7
HCP0402,2025-05-01,82.8
HCP0402,2025-06-01,63.4
HCP0402,2025-07-01,83.9
HCP0402,2025-08-01,80.5
HCP0402,2025-09-01,70.8
HCP0402,2025-10-01,80.9
HCP0402,2025-11-01,88.6
HCP0402,2025-12-01,87.2
HCP0403,2025-01-01,28.7
HCP0403,2025-02-01,26.2
HCP0403,2025-03-01,29.4
HCP0403,2025-04-01,30.6
HCP0403,2025-05-01,27.4
HCP0403,2025-06-01,26.8
HCP0403,2025-07-01,28.1
HCP0403,2025-08-01,27.2
HCP0403,2025-09-01,27.3
HCP0403,2025-10-01,23.2
HCP0403,2025-11-01,27.9
HCP0403,2025-12-01,24.1
HCP0404,2025-01-01,77.2
HCP0404,2025-02-01,95.1
HCP0404,2025-03-01,86.6
HCP0404,2025-04-01,82.4
HCP0404,2025-05-01,73.6
HCP0404,2025-06-01,86.5
HCP0404,2025-07-01,76.9
HCP0404,2025-08-01,60.0
HCP0404,2025-09-01,70.9
HCP0404,2025-10-01,75.3
HCP0404,2025-11-01,77.3
HCP0404,2025-12-01,83.7
HCP0405,2025-01-01,592.3
HCP0405,2025-02-01,671.9
HCP0405,2025-03-01,648.1
HCP0405,2025-04-01,686.6
HCP0405,2025-05-01,651.3
HCP0405,2025-06-01,667.8
HCP0405,2025-07-01,710.2
HCP0405,2025-08-01,518.6
HCP0405,2025-09-01,686.5
HCP0405,2025-10-01,812.8
HCP0405,2025-11-01,580.6
HCP0405,2025-12-01,706.3
HCP0406,2025-01-01,53.9
HCP0406,2025-02-01,54.3
HCP0406,2025-03-01,48.4
HCP0406,2025-04-01,47.3
HCP0406,2025-05-01,48.3
HCP0406,2025-06-01,47.4
HCP0406,2025-07-01,43.1
HCP0406,2025-08-01,45.2
HCP0406,2025-09-01,50.3
HCP0406,2025-10-01,52.7
HCP0406,2025-11-01,46.8
HCP0406,2025-12-01,60.2
HCP0407,2025-01-01,234.9
HCP0407,2025-02-01,244.5
HCP0407,2025-03-01,251.3
HCP0407,2025-04-01,241.3
HCP0407,2025-05-01,302.4
HCP0407,2025-06-01,237.8
HCP0407,2025-07-01,262.6
HCP0407,2025-08-01,240.4
HCP0407,2025-09-01,219.5
HCP0407,2025-10-01,221.7
HCP0407,2025-11-01,187.9
HCP0407,2025-12-01,251.1
HCP0408,2025-01-01,209.0
HCP0408,2025-02-01,189.7
HCP0408,2025-03-01,168.7
HCP0408,2025-04-01,229.2
HCP0408,2025-05-01,210.2
HCP0408,2025-06-01,187.7
HCP0408,2025-07-01,193.2
HCP0408,2025-08-01,191.8
HCP0408,2025-09-01,175.7
HCP0408,2025-10-01,166.9
HCP0408,2025-11-01,214.1
HCP0408,2025-12-01,195.3
HCP0409,2025-01-01,34.0
HCP0409,2025-02-01,33.3
HCP0409,2025-03-01,41.8
HCP0409,2025-04-01,34.3
HCP0409,2025-05-01,36.7
HCP0409,2025-06-01,33.8
HCP0409,2025-07-01,30.2
HCP0409,2025-08-01,32.4
HCP0409,2025-09-01,29.3
HCP0409,2025-10-01,30.3
HCP0409,2025-11-01,31.0
HCP0409,2025-12-01,29.6
HCP0410,2025-01-01,324.8
HCP0410,2025-02-01,314.4
HCP0410,2025-03-01,295.2
HCP0410,2025-04-01,365.5
HCP0410,2025-05-01,287.2
HCP0410,2025-06-01,327.0
HCP0410,2025-07-01,228.8
HCP0410,2025-08-01,278.4
HCP0410,2025-09-01,246.9
HCP0410,2025-10-01,265.1
HCP0410,2025-11-01,300.3
